Protein1,Protein2,Combined Score
4431,5838,157
4431,1335,650
4431,53,307
4431,3633,188
4431,3138,231
4431,1748,190
4431,3621,170
4431,5692,191
4431,247,673
4431,4501,606
4431,1519,509
4431,3101,334
4431,1237,184
4431,5962,420
4431,1283,580
4431,1075,336
4431,639,286
4431,5299,189
4431,5170,308
4431,4278,181
4431,3703,857
4431,584,210
4431,1978,723
4431,652,181
4431,3238,156
4431,2850,910
4431,4929,242
4431,5118,196
4431,3300,155
4431,1925,194
4431,4720,957
4431,4917,401
4431,88,157
4431,3932,443
4431,5677,159
4431,3424,504
4431,5233,459
4431,4255,176
4431,2959,190
4431,1468,165
4431,397,230
4431,321,206
4431,1019,249
4431,2795,166
4431,2694,510
4431,3110,151
4431,969,268
4431,415,157
4431,3151,606
4431,118,446
4431,2170,249
4431,5040,514
4431,1212,156
4431,4116,943
4431,4607,597
4431,3301,964
4431,5800,272
4431,789,944
4431,1972,156
4431,4898,172
4431,166,218
4431,6019,157
4431,3905,270
4431,3139,157
4431,2293,207
4431,1174,316
4431,2319,229
4431,2842,159
4431,5891,272
4431,3314,173
4431,2263,382
4431,4217,202
4431,2925,174
4431,5407,211
4431,1977,584
4431,2949,795
4431,957,161
4431,1711,246
4431,1348,723
4431,3937,557
4431,4836,159
4431,1322,151
4431,4982,914
4431,3019,991
4431,519,155
4431,3904,152
4431,3806,163
4431,2927,155
4431,5645,831
4431,609,714
4431,4595,157
4431,291,166
4431,1140,241
4431,4767,158
4431,3077,165
4431,2469,430
4431,1697,604
4431,1400,501
4431,154,167
4431,4254,356
4431,5968,249
4431,761,213
4431,5333,206
4431,3912,155
4431,1457,157
4431,2141,158
4431,1524,322
4431,927,166
4431,2467,177
4431,5906,165
4431,757,304
4431,702,999
4431,1947,270
4431,192,539
4431,5499,275
4431,4151,548
4431,1085,163
4431,5978,155
4431,466,154
4431,1221,184
4431,649,457
4431,982,229
4431,3879,157
4431,5900,157
4431,5180,481
4431,2284,234
4431,4738,166
4431,5827,159
4431,1917,157
4431,4989,453
4431,866,227
4431,1378,157
4431,1363,186
4431,5550,232
4431,5884,178
4431,1343,172
4431,4136,934
4431,682,615
4431,4180,199
4431,841,228
4431,477,192
4431,1194,155
4431,566,173
4431,2550,441
4431,955,165
4431,3362,226
4431,2498,204
4431,3228,803
4431,1854,272
4431,224,171
4431,4122,160
4431,3118,187
4431,517,288
4431,3366,277
4431,4211,368
4431,734,705
4431,352,280
4431,231,280
4431,265,600
4431,1000,391
4431,5584,201
4431,4387,172
4431,5799,361
4431,5974,400
4431,4213,189
4431,1503,582
4431,1974,241
4431,1576,818
4431,3017,600
4431,5697,261
4431,5185,232
4431,4261,278
4431,1954,202
4431,2625,304
4431,3287,452
4431,676,423
4431,3418,259
4431,2802,181
4431,3159,233
4431,1116,860
4431,4658,179
4431,1,290
4431,3688,221
4431,2593,224
4431,619,164
4431,259,921
4431,4195,173
4431,4314,196
4431,887,231
4431,3214,323
4431,625,150
4431,1801,933
4431,1217,311
4431,4820,274
4431,2616,260
4431,2245,173
4431,83,715
4431,668,269
4431,86,159
4431,3049,176
4431,716,185
4431,1583,190
4431,87,181
4431,4397,230
4431,4826,153
4431,1923,157
4431,5156,932
4431,5611,157
4431,4058,752
4431,6005,154
4431,5702,951
4431,2560,304
4431,4345,169
4431,278,876
4431,3577,167
4431,4178,777
4431,5858,154
4431,5824,194
4431,1248,233
4431,2698,190
4431,4771,172
4431,666,303
4431,871,164
4431,4451,160
4431,5448,538
4431,2076,234
4431,1971,389
4431,1590,161
4431,3370,913
4431,534,223
4431,3229,635
4431,3174,223
4431,3955,579
4431,3840,214
4431,788,501
4431,2,170
4431,5164,159
4431,3658,250
4431,5084,168
4431,3818,188
4431,1043,284
4431,4296,260
4431,3051,724
4431,332,161
4431,2354,158
4431,3650,211
4431,1230,550
4786,5679,768
4786,4259,185
4786,3676,231
4786,985,183
4786,4007,181
4786,1977,249
4786,4627,468
4786,5876,526
4786,823,278
4786,542,273
4786,903,528
4786,5532,412
4786,565,217
4786,3720,977
4786,207,404
4786,3806,176
4786,2773,407
4786,1715,269
4786,3888,179
4786,164,211
4786,3109,358
4786,3768,225
4786,4739,155
4786,2728,181
4786,1783,211
4786,1140,265
4786,3295,198
4786,1246,155
4786,4981,206
4786,2377,159
4786,3533,385
4786,4696,207
4786,3703,182
4786,2963,189
4786,3712,196
4786,1582,259
4786,3468,180
4786,2747,178
4786,5482,325
4786,5617,207
4786,2170,999
4786,1369,192
4786,63,207
4786,2768,257
4786,1134,534
4786,2293,162
4786,2125,391
4786,3248,459
4786,3089,253
4786,3236,171
4786,3461,975
4786,1728,371
4786,3490,304
4786,577,336
4786,5192,266
4786,1827,382
4786,4571,186
4786,1332,188
4786,3807,239
4786,868,318
4786,4084,162
4786,5206,191
4786,1359,188
4786,417,326
4786,2335,182
4786,4821,213
4786,5143,205
4786,4561,996
4786,3875,160
4786,1481,540
4786,4148,500
4786,4644,305
4786,3138,155
4786,5473,694
4786,5124,628
4786,2378,346
4786,3303,193
4786,5135,202
4786,5780,188
4786,4455,931
4786,3182,191
4786,3521,420
4786,1543,319
4786,5655,262
4786,1631,484
4786,2239,263
4786,2930,752
4786,60,999
4786,2538,533
4786,1300,208
4786,1693,157
4786,4761,310
4786,5343,618
4786,5140,449
4786,5355,163
4786,2716,319
4786,3548,167
4786,3445,227
4786,497,522
4786,4496,976
4786,2554,206
4786,1893,987
4786,1903,201
4786,1146,208
4786,4596,216
4786,3685,408
4786,5240,162
4786,3646,150
4786,661,314
4786,5066,987
4786,824,305
4786,5553,208
4786,306,351
4786,4572,993
4786,847,238
4786,71,153
4786,956,182
4786,2269,167
4786,5541,193
4786,127,183
4786,70,202
4786,5166,291
4786,1179,419
4786,906,244
4786,821,276
4786,787,200
4786,5448,170
4786,5092,196
4786,4354,437
4786,5518,226
4786,4722,229
4786,4439,252
4786,1118,245
4786,2986,207
4786,4676,293
4786,147,978
4786,3330,266
4786,1382,288
4786,2760,156
4786,2755,165
4786,4307,246
4786,1404,223
4786,3305,286
4786,3917,177
4786,3253,162
4786,2245,191
4786,152,202
4786,3326,276
4786,2393,157
4786,30,993
4786,2631,182
4786,3234,182
4786,5699,210
4786,4988,993
4786,5062,154
4786,4229,232
4786,5991,995
4786,353,545
4786,5629,216
4786,735,257
4786,5345,199
4786,5090,256
4786,1756,155
4786,1459,544
4786,1533,322
4786,3026,252
4786,5408,156
4786,2237,162
4786,5747,243
4786,2211,219
4786,5693,321
4786,851,224
4786,4804,236
4786,4137,192
4786,2048,190
4786,1974,259
4786,5249,249
4786,3479,343
4786,5009,385
4786,5737,415
4786,5351,154
4786,676,163
4786,2697,163
4786,2446,230
4786,3177,163
4786,4381,416
4786,3990,157
4786,3672,307
4786,5277,291
4786,344,197
4786,644,978
4786,5457,188
4786,3881,343
4786,5218,430
4786,1886,151
4786,5673,238
4786,3100,207
4786,1085,250
4786,649,156
4786,4950,257
4786,604,167
4786,830,202
4786,4732,647
4786,1947,300
4786,1906,214
4786,3769,493
4786,774,342
4786,333,261
4786,5958,160
4786,4026,219
4786,2602,213
4786,4860,224
4786,3973,187
4786,5817,274
4786,4180,177
4786,4125,293
1546,2548,167
1546,2977,232
1546,1869,169
1546,1855,150
1546,15,174
1546,3775,236
1546,64,154
1546,182,150
1546,2864,904
1546,3518,424
1546,485,398
1546,567,157
1546,1713,311
1546,4003,307
1546,5354,289
1546,850,165
1546,2122,176
1546,2823,231
1546,1286,155
1546,3314,153
1546,4162,357
1546,4366,158
1546,1380,163
1546,1448,388
1546,3403,187
1546,5741,902
1546,1333,312
1546,572,214
1546,4700,153
1546,2925,174
1546,2665,216
1546,4007,528
1546,3449,525
1546,3676,604
1546,1140,245
1546,3295,619
1546,3950,293
1546,2361,162
1546,2358,164
1546,855,373
1546,5117,593
1546,1697,208
1546,4739,231
1546,154,155
1546,4579,177
1546,3158,167
1546,1310,209
1546,5183,176
1546,4169,179
1546,2928,214
1546,4941,200
1546,5250,377
1546,5452,904
1546,3413,820
1546,796,379
1546,5091,235
1546,4907,823
1546,3243,362
1546,5176,171
1546,3792,224
1546,5677,448
1546,5990,267
1546,2525,175
1546,5763,151
1546,4418,900
1546,472,419
1546,1435,357
1546,547,242
1546,1344,198
1546,4409,424
1546,1978,822
1546,3703,229
1546,2850,900
1546,3815,516
1546,4583,348
1546,3300,212
1546,3281,405
1546,4877,215
1546,5253,190
1546,4253,179
1546,2283,233
1546,4194,272
1546,3430,306
1546,1005,315
1546,328,190
1546,425,424
1546,896,357
1546,2307,189
1546,4164,407
1546,5219,902
1546,4518,571
1546,4532,204
1546,1510,195
1546,2880,605
1546,79,347
1546,3974,250
1546,5417,764
1546,398,169
1546,3847,169
1546,4298,190
1546,2614,907
1546,218,151
1546,4584,182
1546,2063,153
1546,5657,812
1546,687,180
1546,4656,257
1546,1742,257
1546,5460,201
1546,3807,152
1546,3259,238
1546,3842,153
1546,3922,319
1546,1890,160
1546,5222,209
1546,3145,229
1546,946,183
1546,4153,168
1546,4654,230
1546,4442,287
1546,4509,295
1546,577,177
1546,3850,169
1546,4574,351
1546,5960,186
1546,2305,609
1546,1561,161
1546,5888,420
1546,4945,243
1546,1851,182
1546,3212,188
1546,1159,600
1546,1103,181
1546,5133,153
1546,5905,198
1546,3931,155
1546,1454,330
1546,391,201
1546,3188,365
1546,5692,151
1546,1535,233
1546,5413,328
1546,3274,902
1546,1773,548
1546,5355,150
1546,1026,294
1546,3165,228
1546,712,592
1546,5967,296
1546,4936,177
1546,4833,171
1546,261,223
1546,3443,398
1546,5179,431
1546,718,381
1546,3704,901
1546,1276,199
1546,2009,200
1546,616,201
1546,3266,203
1546,816,180
1546,591,259
1546,3333,600
1546,5807,268
1546,1184,163
1546,1111,275
1546,3081,366
1546,3331,215
1546,4441,901
1546,4551,180
1546,5310,178
1546,2221,471
1546,2117,373
1546,2092,231
1546,5349,210
1546,2643,207
1546,3985,153
1546,1285,208
1546,4305,261
1546,1689,158
1546,3646,273
1546,1909,241
1546,2701,176
1546,2047,498
1546,4038,174
1546,3318,177
1546,4486,260
1546,4575,184
1546,2046,906
1546,3812,203
1546,5881,458
1546,2657,196
1546,4460,332
1546,2057,297
1546,5729,495
1546,199,804
1546,3489,804
1546,4354,807
1546,4013,195
1546,4202,426
1546,5394,202
1546,3716,184
1546,2470,189
1546,821,629
1546,2594,438
1546,638,228
1546,5541,273
1546,5824,165
1546,2897,313
1546,3195,177
1546,4299,447
1546,3315,252
1546,1409,461
1546,5846,198
1546,4120,186
1546,1692,213
1546,759,430
1546,4318,195
1546,1536,196
1546,2276,170
1546,1795,158
1546,3856,186
1546,5266,188
1546,3312,181
1546,4621,332
1546,1295,213
1546,3723,338
1546,4094,247
1546,2729,649
1546,5364,699
1546,2824,340
1546,1594,187
1546,4195,204
1546,4737,151
1546,3326,638
1546,1931,514
1546,3060,320
1546,846,172
1546,790,409
1546,3494,183
1546,5319,292
1546,1449,461
1546,1765,253
1546,1217,157
1546,1225,415
1546,2013,180
1546,627,210
1546,1354,348
1546,4940,171
1546,2813,209
1546,2772,806
1546,1030,213
1546,4921,199
1546,950,185
1546,2532,198
1546,619,268
1546,2492,233
1546,1815,911
1546,3507,157
1546,5629,892
1546,3090,199
1546,3186,165
1546,3488,805
1546,4800,244
1546,5301,165
1546,2194,354
1546,3641,190
1546,4193,317
1546,2081,604
1546,1534,265
1546,176,588
1546,1792,907
1546,5215,159
1546,1006,199
1546,4550,300
1546,3291,825
1546,2735,260
1546,1231,152
1546,5158,187
1546,611,153
1546,5984,379
1546,2330,265
1546,4819,923
1546,5197,183
1546,2648,938
1546,5713,319
1546,115,195
1546,2020,399
1546,2197,351
1546,4967,459
1546,4080,490
1546,1944,208
1546,5423,155
1546,3149,517
1546,2803,255
1546,5768,352
1546,3628,164
1546,864,158
1546,1848,172
1546,4126,282
1546,459,383
1546,1464,191
1546,5963,191
1546,4776,240
1546,4391,357
1546,5439,436
1546,1163,429
1546,5418,176
1546,2084,241
1546,2647,227
1546,1016,390
1546,4383,284
1546,2186,915
1546,5769,539
1546,1337,298
1546,2504,197
1546,5924,172
1546,1452,199
1546,702,900
1546,192,916
1546,51,551
1546,4530,293
1546,3100,165
1546,5978,918
1546,1085,231
1546,4151,171
1546,2810,216
1546,1455,902
1546,4708,803
1546,3560,182
1546,2178,283
1546,4599,354
1546,3754,504
1546,4456,165
1546,698,175
1546,5906,156
1546,684,327
1546,1686,183
1546,5114,278
1546,1035,331
1546,3830,362
1546,4180,187
1546,5357,163
1546,4256,162
1546,710,476
1546,4866,183
1546,841,722
1546,5287,243
1546,4163,287
1546,1379,346
1546,3822,294
1546,5932,815
1546,1636,199
1546,5074,169
1546,1774,569
1546,5941,307
3149,3847,374
3149,4298,170
3149,667,318
3149,4584,181
3149,218,280
3149,136,218
3149,1742,210
3149,4656,192
3149,411,189
3149,5460,186
3149,3259,213
3149,5222,263
3149,1890,181
3149,4883,153
3149,3145,177
3149,4153,173
3149,4654,199
3149,5581,168
3149,4442,488
3149,4509,310
3149,577,282
3149,1991,174
3149,4574,351
3149,4945,391
3149,5344,192
3149,1851,167
3149,3212,654
3149,2730,172
3149,3931,391
3149,1454,503
3149,806,272
3149,1609,204
3149,3188,332
3149,803,181
3149,1581,162
3149,4687,266
3149,1535,151
3149,5413,343
3149,3590,175
3149,2433,167
3149,1773,355
3149,1026,505
3149,712,353
3149,461,810
3149,3165,170
3149,2668,232
3149,4936,625
3149,5967,242
3149,261,452
3149,2449,287
3149,5179,468
3149,5282,194
3149,1276,892
3149,1983,156
3149,616,391
3149,591,554
3149,3353,383
3149,2901,351
3149,3925,285
3149,816,175
3149,5274,250
3149,1111,159
3149,5807,370
3149,3333,351
3149,1847,174
3149,3383,212
3149,3081,396
3149,4551,496
3149,5638,169
3149,5330,280
3149,3104,154
3149,3860,287
3149,5310,193
3149,2221,602
3149,2092,252
3149,5349,508
3149,4079,200
3149,3733,191
3149,2643,300
3149,3016,176
3149,3646,479
3149,1689,300
3149,4305,363
3149,1285,385
3149,1463,158
3149,1909,299
3149,1252,215
3149,2047,388
3149,5494,311
3149,2701,398
3149,3318,212
3149,1863,397
3149,3812,173
3149,2548,231
3149,1869,164
3149,5286,234
3149,3775,260
3149,5972,163
3149,3518,387
3149,485,501
3149,4003,347
3149,5354,262
3149,2122,506
3149,1286,176
3149,2823,496
3149,4162,239
3149,4366,444
3149,3403,248
3149,4745,372
3149,572,172
3149,981,168
3149,3434,199
3149,4700,328
3149,2665,189
3149,2925,219
3149,3449,365
3149,1788,162
3149,1441,258
3149,2361,181
3149,2358,175
3149,3950,515
3149,5117,565
3149,855,501
3149,4739,353
3149,2728,177
3149,4579,159
3149,2784,153
3149,1546,517
3149,2687,499
3149,2928,277
3149,2746,154
3149,1708,300
3149,5250,591
3149,4941,277
3149,4339,374
3149,1362,377
3149,796,351
3149,3413,647
3149,5091,480
3149,4907,154
3149,4357,189
3149,3932,151
3149,3792,193
3149,5990,220
3149,472,294
3149,5033,155
3149,547,180
3149,1435,664
3149,5727,230
3149,4409,246
3149,3815,357
3149,3821,452
3149,1735,186
3149,4583,228
3149,3180,208
3149,2283,448
3149,1005,162
3149,5405,190
3149,896,263
3149,3121,232
3149,5712,151
3149,4260,270
3149,4164,210
3149,4532,246
3149,2880,160
3149,3841,339
3149,79,367
3149,3974,286
3149,4999,322
3149,1312,244
3149,2829,347
3149,2211,171
3149,4284,296
3149,10,312
3149,2153,289
3149,5984,169
3149,4819,171
3149,2330,697
3149,5197,174
3149,2197,362
3149,2020,465
3149,4080,374
3149,5076,184
3149,2086,152
3149,4312,882
3149,1944,234
3149,4865,188
3149,5768,298
3149,2803,198
3149,1015,470
3149,3287,203
3149,1848,288
3149,864,268
3149,1464,213
3149,459,183
3149,4140,256
3149,2779,205
3149,4391,193
3149,2073,234
3149,5439,498
3149,5083,180
3149,1163,301
3149,371,208
3149,4629,153
3149,2647,179
3149,1016,371
3149,4383,875
3149,5769,497
3149,1337,204
3149,1452,172
3149,3233,159
3149,1947,163
3149,4530,181
3149,2810,218
3149,5708,390
3149,2353,337
3149,3560,221
3149,2178,297
3149,3754,342
3149,5889,296
3149,1524,219
3149,5169,175
3149,4456,174
3149,698,211
3149,5964,202
3149,5114,838
3149,4734,282
3149,3830,443
3149,1035,352
3149,3169,350
3149,4187,316
3149,5357,638
3149,3203,574
3149,4866,330
3149,710,151
3149,4163,244
3149,1379,422
3149,2340,165
3149,6035,195
3149,6023,374
3149,5701,843
3149,5385,152
3149,5074,200
3149,705,150
3149,4460,243
3149,871,371
3149,2057,355
3149,2418,168
3149,199,708
3149,3489,617
3149,1993,236
3149,4202,424
3149,5394,187
3149,3716,192
3149,2470,427
3149,4693,492
3149,5541,175
3149,5824,170
3149,2897,354
3149,4299,265
3149,3315,254
3149,1409,880
3149,4120,210
3149,1692,232
3149,2461,185
3149,1133,258
3149,1992,174
3149,3312,258
3149,4621,450
3149,1757,237
3149,1295,151
3149,3723,733
3149,4094,227
3149,5364,241
3149,2729,921
3149,2986,151
3149,1594,350
3149,1931,347
3149,3060,207
3149,3494,231
3149,790,336
3149,5319,160
3149,1765,538
3149,2610,335
3149,4778,167
3149,1449,560
3149,1225,322
3149,2410,181
3149,1354,352
3149,4683,206
3149,2813,838
3149,779,150
3149,2772,659
3149,1030,193
3149,1158,160
3149,130,164
3149,3488,617
3149,4800,387
3149,2194,196
3149,4377,188
3149,3641,230
3149,2081,213
3149,4133,160
3149,176,798
3149,1534,257
3149,5215,161
3149,5925,313
3149,4550,656
3149,505,354
3149,2735,367
5473,2245,243
5473,1951,173
5473,5119,201
5473,3917,301
5473,4108,302
5473,1449,360
5473,2860,183
5473,2610,360
5473,755,195
5473,2772,236
5473,1099,533
5473,853,214
5473,3609,368
5473,2352,166
5473,3073,184
5473,5991,160
5473,404,368
5473,3095,516
5473,2409,343
5473,4229,882
5473,1293,167
5473,4800,360
5473,3934,151
5473,2199,616
5473,2817,193
5473,4550,360
5473,526,150
5473,5062,343
5473,1993,360
5473,5092,284
5473,4354,182
5473,5782,222
5473,787,208
5473,5448,240
5473,4722,234
5473,871,166
5473,5923,839
5473,2459,238
5473,2632,167
5473,4421,207
5473,5518,184
5473,168,235
5473,127,729
5473,70,245
5473,4771,942
5473,2041,263
5473,4191,319
5473,960,607
5473,4871,167
5473,3843,280
5473,2246,167
5473,2755,174
5473,5885,193
5473,2,904
5473,2736,374
5473,1409,360
5473,4876,225
5473,1013,266
5473,3447,150
5473,2729,360
5473,237,159
5473,2392,160
5473,5433,231
5473,4950,999
5473,3339,397
5473,604,991
5473,3988,609
5473,1947,298
5473,5114,360
5473,748,391
5473,344,287
5473,145,360
5473,644,383
5473,1488,210
5473,1235,360
5473,4381,936
5473,2141,238
5473,1886,314
5473,1112,254
5473,744,170
5473,3881,468
5473,3263,158
5473,4866,178
5473,3293,264
5473,114,360
5473,4125,334
5473,554,154
5473,3973,202
5473,4786,694
5473,1856,186
5473,5958,936
5473,3879,368
5473,1379,178
5473,159,281
5473,3593,204
5473,10,360
5473,2751,236
5473,2211,214
5473,2562,185
5473,1459,472
5473,4312,161
5473,5090,412
5473,5076,166
5473,1777,341
5473,1018,235
5473,5408,229
5473,2237,195
5473,2473,175
5473,2330,360
5473,5737,152
5473,2779,360
5473,2306,300
5473,4703,162
5473,3177,188
5473,1015,360
5473,2714,352
5473,2622,867
5473,2048,224
5473,4383,360
5473,5439,360
5473,203,157
5473,5670,166
5473,3468,177
5473,5091,360
5473,3280,471
5473,1582,177
5473,1128,167
5473,4351,240
5473,5118,466
5473,3831,170
5473,1134,995
5473,2125,157
5473,3241,159
5473,1512,450
5473,2768,155
5473,2671,175
5473,3461,410
5473,1720,184
5473,3248,181
5473,2170,321
5473,5903,177
5473,2391,360
5473,4999,360
5473,4528,155
5473,3612,286
5473,1017,227
5473,3700,189
5473,542,795
5473,3720,293
5473,3155,249
5473,1525,169
5473,64,206
5473,2548,366
5473,926,343
5473,5868,151
5473,4845,267
5473,1977,215
5473,4627,511
5473,4831,322
5473,285,562
5473,823,254
5473,3034,240
5473,5876,247
5473,4366,360
5473,1218,281
5473,4579,242
5473,5968,173
5473,5892,372
5473,2728,267
5473,1385,191
5473,1783,374
5473,2469,171
5473,2377,162
5473,1034,172
5473,855,360
5473,1140,329
5473,1246,842
5473,2773,247
5473,3406,246
5473,4175,277
5473,3806,259
5473,845,433
5473,496,434
5473,1322,293
5473,4761,268
5473,3670,272
5473,4936,360
5473,3273,197
5473,497,237
5473,1893,170
5473,1903,155
5473,2479,206
5473,5343,158
5473,2309,736
5473,5094,199
5473,970,995
5473,2239,340
5473,1038,661
5473,3319,289
5473,5887,295
5473,1631,998
5473,1276,360
5473,524,279
5473,60,261
5473,6027,878
5473,2568,831
5473,5349,360
5473,4572,332
5473,2238,166
5473,4051,249
5473,2221,360
5473,2137,174
5473,18,172
5473,3653,616
5473,3685,186
5473,1863,360
5473,1933,921
5473,4542,167
5473,5055,167
5473,1285,360
5473,5240,206
5473,661,205
5473,5066,196
5473,4267,272
5473,1484,383
5473,3211,170
5473,4561,346
5473,1706,165
5473,4574,360
5473,2485,188
5473,2898,387
5473,4103,165
5473,4063,165
5473,2517,160
5473,1332,986
5473,5780,282
5473,4455,380
5473,1532,263
5473,4805,222
5473,3212,360
5473,1543,172
5473,3182,205
5473,1572,196
5473,2874,166
5473,3022,349
5473,4600,855
5473,5340,321
5473,4880,416
5473,1475,205
5473,6021,319
5473,5101,179
5473,280,159
5978,2178,396
5978,4599,524
5978,4431,155
5978,2353,221
5978,1455,912
5978,5708,172
5978,51,294
5978,192,214
5978,1947,442
5978,702,908
5978,1171,223
5978,5791,195
5978,4530,179
5978,6035,248
5978,1387,409
5978,895,156
5978,672,236
5978,705,202
5978,5932,199
5978,5563,631
5978,4180,195
5978,2450,296
5978,1959,248
5978,3675,155
5978,2793,175
5978,710,185
5978,2638,220
5978,3203,229
5978,5357,187
5978,2020,232
5978,4967,252
5978,4080,157
5978,2550,155
5978,2648,219
5978,5918,154
5978,4819,912
5978,3228,213
5978,393,204
5978,768,655
5978,4635,238
5978,2186,915
5978,3552,151
5978,2084,245
5978,2647,866
5978,2426,166
5978,1515,183
5978,1163,263
5978,1704,193
5978,1576,231
5978,2504,200
5978,5769,275
5978,851,171
5978,5963,180
5978,4776,399
5978,4391,204
5978,2697,173
5978,4126,271
5978,2813,216
5978,766,175
5978,1434,214
5978,1480,542
5978,2772,648
5978,5319,191
5978,3323,904
5978,5167,656
5978,3326,272
5978,1931,195
5978,259,195
5978,83,168
5978,3499,314
5978,1006,186
5978,2735,165
5978,408,330
5978,1042,161
5978,570,178
5978,5634,240
5978,3488,602
5978,1815,909
5978,3507,241
5978,5629,883
5978,3090,340
5978,176,217
5978,2081,280
5978,4193,420
5978,4058,195
5978,2194,300
5978,821,193
5978,3716,179
5978,2470,171
5978,4202,207
5978,3729,209
5978,1162,181
